OID_,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,Si'en Fu,思恩府,思恩府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,0.000000000000000,POLYGON,1926,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,107.684489999999997,23.655600000000000,26277.9003906
,Qingyuan Fu,庆远府,慶遠府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,0.000000000000000,POLYGON,1928,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,108.018320000000003,24.715979999999998,25203.5000000
,Sicheng Fu,泗城府,泗城府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guangxi,广西,0.000000000000000,POLYGON,1931,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,105.783050000000003,24.602390000000000,19998.3007813
,Xu Zhou,许州,許州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1961,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.814189999999996,33.861789999999999,4540.8100586
,Nanyang Fu,南阳府,南陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1963,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,112.410370000000000,33.036659999999998,32359.9003906
,Chenzhou Fu,陈州府,陳州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1964,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.782240000000002,33.719610000000003,9366.4599609
,Ru Zhou,汝州,汝州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1965,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,112.789090000000002,34.002070000000003,7278.5498047
,Henan Fu,河南府,河南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1968,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,112.202610000000007,34.326279999999997,16432.1992188
,Huaiqing Fu,怀庆府,懷慶府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1971,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.057630000000003,35.159640000000003,7266.7202148
,Nankang Fu,南康府,南康府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1989,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,115.670259999999999,29.161120000000000,5262.4399414
,Ji'an Fu,吉安府,吉安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1990,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.810270000000003,26.814520000000002,24471.4003906
,Ningdu Zhou,宁都州,寧都州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1991,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,116.159639999999996,26.335180000000001,8391.6201172
,Ruizhou Fu,瑞州府,瑞州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1993,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.995040000000003,28.369060000000001,5756.7998047
,Yuanzhou Fu,袁州府,袁州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1994,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.201350000000005,27.902590000000000,8505.5195313
,Linjiang Fu,临江府,臨安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1892,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,115.243309999999994,27.793949999999999,5457.6098633
,Fuzhou Fu,抚州府,撫州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1996,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,116.300449999999998,27.707149999999999,10701.7998047
,Guangxin Fu,广信府,廣信府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1997,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,117.695009999999996,28.364640000000001,13446.4003906
,Nan'an Fu,南安府,南安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangxi,江西,0.000000000000000,POLYGON,1998,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.415559999999999,25.741759999999999,6927.9599609
,Jiaxing Fu,嘉兴府,嘉興府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,0.000000000000000,POLYGON,2018,FROM_FD,满志敏,满志敏, ,2002/06/23,120.786119999999997,30.688120000000001,3339.1201172
,Huzhou Fu,湖州府,湖州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,0.000000000000000,POLYGON,2020,FROM_FD,满志敏,满志敏, ,2002/06/23,119.867040000000003,30.800930000000001,6305.7001953
,Zhenjiang Fu,镇江府,鎮江府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2025,FROM_FD,满志敏,满志敏, ,2002/05/15,119.518479999999997,31.736979999999999,4707.2299805
,Changzhou Fu,常州府,常州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2026,FROM_FD,满志敏,满志敏, ,2002/05/15,120.057550000000006,31.634399999999999,7672.6201172
,Taicang Zhou,太仓州,太倉州, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2028,FROM_FD,满志敏,满志敏, ,2002/05/15,121.313599999999994,31.461179999999999,2479.5500488
,Songjiang Fu,松江府,松江府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Jiangsu,江苏,0.000000000000000,POLYGON,2030,FROM_FD,满志敏,满志敏, ,2002/05/15,121.844489999999993,30.998030000000000,4270.4702148
,Qingzhou Fu,青州府,青州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2036,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,118.839709999999997,36.569229999999997,16780.9003906
,Tai'an Fu,泰安府,泰安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2037,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,117.022739999999999,36.144190000000002,10843.7998047
,Laizhou Fu,莱州府,萊州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2038,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,119.957970000000003,36.555329999999998,16017.9003906
,Dengzhou Fu,登州府,登州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2039,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,121.389309999999995,37.453330000000001,18632.4003906
,Qiongzhou Fu,琼州府,瓊州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2060,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,109.827510000000004,19.163080000000001,33813.1992188
,Fengtian Fu,奉天府,奉天府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shengjing,盛京,0.000000000000000,POLYGON,2079,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,123.381609999999995,40.842019999999998,78413.1015625
,Yangxi Muchang,养息牧场,養息牧場, ,Muchang,牧场,3,1911,9,1911,9,Qingchao,清朝,Shengjing,盛京,0.000000000000000,POLYGON,2080,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,122.271060000000006,42.449759999999998,3994.9799805
,Dalinghe Muchang,大凌河牧场,大淩河牧場, ,Muchang,牧场,3,1911,9,1911,9,Qingchao,清朝,Shengjing,盛京,0.000000000000000,POLYGON,2081,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,121.645799999999994,41.236020000000003,2619.7299805
,Sanxing Fudutong Xiaqu,三姓副都统辖区,三姓副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Jinlin,吉林,0.000000000000000,POLYGON,2083,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,136.381149999999991,49.920980000000000,655024.0000000
,Ningguta Fudutong Xiaqu,宁古塔副都统辖区,寧古塔副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Jinlin,吉林,0.000000000000000,POLYGON,2084,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,133.060159999999996,44.582169999999998,195640.0000000
,Alechuka Fudutong Xiaqu,阿勒楚喀副都统辖区,阿勒楚喀副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Jinlin,吉林,0.000000000000000,POLYGON,2085,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,127.442009999999996,44.986629999999998,34489.3984375
,Baidune Fudutong Xiaqu,白都纳副都统辖区,白都納副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Jinlin,吉林,0.000000000000000,POLYGON,2086,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,125.925860000000000,44.987859999999998,11149.4003906
,Jilin Fudutong Xiaqu,吉林副都统辖区,吉林副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Jinlin,吉林,0.000000000000000,POLYGON,2087,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,126.589799999999997,42.813180000000003,101601.0000000
,Hulunbei'er Fudutong Xiaqu,呼伦贝尔副都统辖区,呼倫貝爾副都統轄區, ,Jiangjun,将军,3,1911,9,1911,9,Qingchao,清朝,Heilongjiang,黑龙江,0.000000000000000,POLYGON,2088,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,119.323769999999996,49.715750000000000,156587.0000000
,Heilongjiang Fudutong Xiaqu,黑龙江副都统辖区,黑龍江副都統轄區, ,Jianjun,将军,3,1911,9,1911,9,Qingchao,清朝,Heilongjiang,黑龙江,0.000000000000000,POLYGON,2089,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,127.049149999999997,51.684210000000000,522729.0000000
,Mo'ergen Fudutong Xiaqu,墨尔根副都统辖区,墨爾根副都統轄區, ,Jianjun,将军,3,1911,9,1911,9,Qingchao,清朝,Heilongjiang,黑龙江,0.000000000000000,POLYGON,2090,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,124.703379999999996,49.882539999999999,84967.0000000
,Qiqiha'er Fudutong Xiaqu,齐齐哈尔副都统辖区,齊齊哈爾副都統轄區, ,Jianjun,将军,3,1911,9,1911,9,Qingchao,清朝,Heilongjiang,黑龙江,0.000000000000000,POLYGON,2091,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,125.052729999999997,47.963960000000000,160233.0000000
,Zhelimu Meng,哲里木盟,哲里木盟, ,Meng,盟,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2092,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,122.916269999999997,44.858420000000002,180365.0000000
,Daligang'ai Muchang,达里冈爱牧场,達里岡愛牧場, ,Muchang,牧场,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2093,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.270120000000006,45.640450000000001,34879.0000000
,Ejinatu'erhute Qi,额济纳土尔扈特旗,額濟納土爾扈特旗, ,Qi,旗,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2094,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,99.600210000000004,41.227350000000001,128011.0000000
,Xilinguole Meng,锡林郭勒盟,錫林郭勒盟, ,Meng,盟,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2096,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,115.622259999999997,44.442000000000000,175205.0000000
,Alashan'elute Qi,阿拉善厄鲁特旗,阿拉善厄魯特旗, ,Qi,旗,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2099,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,104.070290000000000,39.736020000000003,152313.0000000
,Wulanchabu Meng,乌兰察布盟,烏蘭察布盟, ,Meng,盟,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2100,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,108.794560000000004,41.949990000000000,106754.0000000
,Nibuchu,中俄尼布楚条约待议地,中俄尼布楚條約待議地, , ,非政区, ,1911,9,1911,9,Qingchao,清朝, , ,0.000000000000000,POLYGON,2102,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,133.026250000000005,53.940880000000000,28304.0000000
,Wanlichangsha,万里长沙,萬里長沙, , ,非政区, ,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2103,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,111.597920000000002,16.234030000000001,412.3760071
,Qianlishitang,千里石塘,千里石塘, , ,非政区, ,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2104,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.345690000000005,8.213530000000000,820.8079834
, , , , , ,非政区, ,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2106,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,112.278869999999998,3.970880000000000,11.6805000
,Dongsha,东沙,東沙, , ,非政区, ,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2107,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,116.908720000000002,20.674740000000000,69.6332016
,Taiwan Fu,台湾府,臺灣府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Fujian,福建,0.000000000000000,POLYGON,2108,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,121.026690000000002,23.602100000000000,36922.1015625
,Zhaowuda Meng,昭乌达盟,昭烏達盟, ,Meng,盟,3,1911,9,1911,9,Qingchao,清朝,Nemenggu,内蒙古,0.000000000000000,POLYGON,2097,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,120.523139999999998,44.596069999999997,46178.6992188
,Shuoping Fu,朔平府,朔平府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,山西,0.000000000000000,POLYGON,1814,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,112.451400000000007,40.241410000000002,15008.7001953
, , , , , ,非政区,3,1911,9,1911,9,Qingchao,清朝,Guangdong,广东,0.000000000000000,POLYGON,2105,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,117.794460000000001,15.173100000000000,48.3204002
,Daming Fu,大名府,大名府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2076,FROM_FD,满志敏,满志敏, ,2002/06/10,114.979830000000007,35.735140000000001,7772.3300781
,Guangping Fu,广平府,廣平府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2075,FROM_FD,满志敏,满志敏, ,2002/06/10,114.873909999999995,36.767370000000000,6700.6000977
,Shunde Fu,顺德府,順德府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2070,FROM_FD,满志敏,满志敏, ,2002/06/10,114.514269999999996,37.134700000000002,6507.8300781
,Zhao Zhou,赵州,趙州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2069,FROM_FD,满志敏,满志敏, ,2002/06/10,114.637309999999999,37.570779999999999,3574.0600586
,Ji Zhou,冀州,冀州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2074,FROM_FD,满志敏,满志敏, ,2002/06/10,115.580269999999999,37.537419999999997,4507.1401367
,Shen Zhou,深州,深州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2063,FROM_FD,满志敏,满志敏, ,2002/06/10,115.688170000000000,38.037010000000002,2778.9799805
,Hejian Fu,河间府,河間府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2073,FROM_FD,满志敏,满志敏, ,2002/06/10,116.353219999999993,38.129510000000003,10000.0996094
,Baoding Fu,保定府,保定府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2078,FROM_FD,满志敏,满志敏, ,2002/06/10,115.407150000000001,38.509610000000002,11148.9003906
,Ding Zhou,定州,定州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2062,FROM_FD,满志敏,满志敏, ,2002/06/10,114.884600000000006,38.538490000000003,2603.6298828
,Zhengding Fu,正定府,正定府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2068,FROM_FD,满志敏,满志敏, ,2002/06/10,114.360810000000001,38.315399999999997,14154.2001953
,Tianjin Fu,天津府,天津府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2077,FROM_FD,满志敏,满志敏, ,2002/06/10,117.177090000000007,38.503110000000000,12525.9003906
,Shuntian Fu,顺天府,順天府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2061,FROM_FD,满志敏,满志敏, ,2002/06/10,116.641279999999995,39.602670000000003,26182.3007813
,Yi Zhou,易州,易州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2067,FROM_FD,满志敏,满志敏, ,2002/06/10,115.087739999999997,39.403849999999998,6798.1601563
,Xuanhua Fu,宣化府,宣化府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2066,FROM_FD,满志敏,满志敏, ,2002/06/10,115.284049999999993,40.461649999999999,20702.5000000
,Zunhua Zhou,遵化州,遵化州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2071,FROM_FD,满志敏,满志敏, ,2002/06/10,118.008859999999999,39.865029999999997,7244.8701172
,Yongping Fu,永平府,永平府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2072,FROM_FD,满志敏,满志敏, ,2002/06/10,119.055359999999993,39.932189999999999,17757.0996094
,Jinzhou Fu,锦州府,錦州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shengjing,盛京,0.000000000000000,POLYGON,2082,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,120.839240000000004,41.065309999999997,17375.0000000
,Chengde Fu,承德府,承德府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2064,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,119.220470000000006,42.513379999999998,137401.0000000
,Koubeisanting,口北三厅,口北三廳, ,Zhiliting,Zhiliting,3,1911,9,1911,9,Qingchao,清朝,Zhili,直隶,0.000000000000000,POLYGON,2065,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.940659999999994,41.966799999999999,57035.1992188
,Datong Fu,大同府,大同府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shanxi,山西,0.000000000000000,POLYGON,1815,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.454210000000003,40.448549999999997,29372.8007813
,Dai Zhou,代州,代州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shanxi,山西,0.000000000000000,POLYGON,1816,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.129919999999998,38.980089999999997,9868.2695313
,Pingding Zhou,平定州,平定州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shanxi,山西,0.000000000000000,POLYGON,1817,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.514970000000005,37.938319999999997,8856.2802734
,Zhangde Fu,彰德府,彰德府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1966,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,113.870220000000003,36.344389999999997,9662.7304688
,Linqing Zhou,临清州,臨清州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2040,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,115.990870000000001,36.996220000000001,2326.1000977
,Dongchang Fu,东昌府,東昌府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2042,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,115.814859999999996,36.750129999999999,7332.2500000
,Wuding Fu,武定府,武定府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2035,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,117.883619999999993,37.673319999999997,11160.7001953
,Jinan Fu,济南府,濟南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Shandong,山东,0.000000000000000,POLYGON,2041,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,117.197890000000001,36.968310000000002,15052.9003906
,Weihui Fu,卫辉府,衛輝府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1972,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.425049999999999,35.239600000000003,10497.2001953
,Kaifeng Fu,开封府,開封府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Henan,河南,0.000000000000000,POLYGON,1969,FROM_TAN, ,傅林祥/,邹逸麟,2001/06/30,114.060590000000005,34.416840000000001,14243.5996094
,Yunyang Fu,郧阳府,鄖陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1952,FROM_FD,满志敏,满志敏, ,2002/09/03,110.486310000000003,32.350110000000001,24979.3007813
,Xiangyang Fu,襄阳府,襄陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1951,FROM_FD,满志敏,满志敏, ,2002/09/03,111.958020000000005,32.103729999999999,19797.9003906
,De'an Fu,德安府,德安府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1950,FROM_FD,满志敏,满志敏, ,2002/09/03,113.423209999999997,31.574349999999999,12653.5996094
,Hanyang Fu,汉阳府,漢陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1949,FROM_FD,满志敏,满志敏, ,2002/09/03,113.780299999999997,30.766470000000002,14342.5000000
,Huangzhou Fu,黄州府,黃州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1959,FROM_FD,满志敏,满志敏, ,2002/09/03,115.217540000000000,30.670210000000001,17570.3007813
,Wuchang Fu,武昌府,武昌府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1958,FROM_FD,满志敏,满志敏, ,2002/09/03,114.464929999999995,29.866320000000002,18890.8007813
,Anlu Fu,安陆府,安陸府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1957,FROM_FD,满志敏,满志敏, ,2002/09/03,112.682320000000004,30.903210000000001,12527.2998047
,Jingmen Zhou,荆门州,荊門州, ,Zhilizhou,直隶州,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1956,FROM_FD,满志敏,满志敏, ,2002/09/03,111.986080000000001,30.977589999999999,8105.6499023
,Yichang Fu,宜昌府,宜昌府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1953,FROM_FD,满志敏,满志敏, ,2002/09/03,110.711240000000004,30.655500000000000,22207.5000000
,Jingzhou Fu,荆州府,荊州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1955,FROM_FD,满志敏,满志敏, ,2002/09/03,112.261920000000003,30.051359999999999,15158.0996094
,Shinan Fu,施南府,施南府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Hubei,湖北,0.000000000000000,POLYGON,1954,FROM_FD,满志敏,满志敏, ,2002/09/03,109.309439999999995,30.008800000000001,17528.1992188
,Huizhou Fu,徽州府,徽州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1979,FROM_FD,满志敏,满志敏, ,2002/12/10,118.059349999999995,29.684030000000000,11925.0000000
,Anqing Fu,安庆府,安慶府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1977,FROM_FD,满志敏,满志敏, ,2002/12/10,116.745289999999997,30.526420000000002,14751.4003906
,Chizhou Fu,池州府,池州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1978,FROM_FD,满志敏,满志敏, ,2002/12/10,117.402789999999996,30.341329999999999,9937.1699219
,Ningguo Fu,宁国府,寧國府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1981,FROM_FD,满志敏,满志敏, ,2002/12/10,118.547929999999994,30.680109999999999,11397.9003906
,Luzhou Fu,庐州府,廬州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1974,FROM_FD,满志敏,满志敏, ,2002/12/10,117.434669999999997,31.610379999999999,14451.2001953
,Taiping Fu,太平府,太平府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1927,FROM_FD,满志敏,满志敏, ,2002/12/10,118.426090000000002,31.378350000000001,3502.2099609
,Fengyang Fu,凤阳府,鳳陽府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1973,FROM_FD,满志敏,满志敏, ,2002/12/10,117.232540000000000,32.983750000000001,24212.5996094
,Yingzhou Fu,颍州府,潁州府, ,Fu,府,3,1911,9,1911,9,Qingchao,清朝,Anhui,安徽,0.000000000000000,POLYGON,1976,FROM_FD,满志敏,满志敏, ,2002/12/10,115.849019999999996,32.881419999999999,22726.0996094
